WilsonReederName;English Name;SpecimenID;Wikipedia Name;Hominoidea;Clade;CerebellarVol;SurfaceArea;CerebralVol;AbsGI;FoldingLength;FoldingNumber;Lambda;Delta;CrusVol_obs1;CrusVol_obs2;CrusVol_obs3;CrusVol_1_3;BodyMass;CerebroCerebellar;CerebellarCrus;CerebellarMass;CerebralMass;CrusMass;ROC;ROCCrus
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Azalea_Yerkes;Chimpanzee;Ape;Hominoidea;4,75623281058240;4,78698254530967;5,37683816227643;3,295639;3,63285013820509;2,257678574869185;12,7993;7,860750;NA;NA;4,19156278759173;4,19156278759173;1,7222224639697303;23,95491577939848;27,2477080302207;3,03401034661267;3,65461569830670;2,46934032362200;4,61807949035922;37,4527142616196
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Barbara_Yerkes;Chimpanzee;Ape;Hominoidea;4,77126402785158;4,82832953958179;5,45405441087689;3,219653;3,66963521387933;2,227886704613673;13,3086;7,756710;NA;NA;4,18110007972805;4,18110007972805;1,7222224639697303;20,75915238850998;25,6942562991059;3,04904156388185;3,73183194690716;2,45887761575832;4,64228641309524;34,5790984914088
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Barney_Yerkes;Chimpanzee;Ape;Hominoidea;4,79036258402520;4,88905274366319;5,48009510513527;3,557721;3,72037223806174;2,318063334962762;12,3651;8,563680;4,21919144021798;4,20082314871093;NA;4,21919144021798;1,7222224639697303;20,42995823902474;26,8428643191651;3,06814012005547;3,75787264116554;2,49696897624825;4,65461927724347;36,6920657422584
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Carl_Yerkes;Chimpanzee;Ape;Hominoidea;4,59838555994924;4,82324670093224;5,43299928788842;3,286722;3,67883497227567;2,296665190261531;12,6396;7,624970;NA;NA;4,15766827273877;4,15766827273877;1,7222224639697303;14,63478248868469;36,2478884602778;2,87616309597951;3,71077682391869;2,43544580876904;4,40288013360211;56,8575496322076
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_David_Yerkes;Chimpanzee;Ape;Hominoidea;4,60519726738838;4,82597421869350;5,46971402708152;3,126181;3,65353015445240;2,201397124320451;13,7571;7,996010;4,07445071895459;NA;NA;4,07445071895459;1,7222224639697303;13,66102355936824;29,4614048150906;2,88297480341865;3,74749156311179;2,35222825498486;4,45362407359145;41,7663617171006
Homo_sapiens;Human;Human_51058;Human;Ape;Hominoidea;5,09644072150455;5,29884472194389;5,98532010494414;4,208692;4,09844699985120;2,621176281775035;11,3432;10,191900;4,54603651427836;4,61494991847624;NA;4,54603651427836;1,8129133566428557;12,91577933608483;28,1576102190366;3,28352736486169;4,17240674830128;2,73312315763550;4,95282149187069;39,1935879428355
Homo_sapiens;Human;Human_51060;Human;Ape;Hominoidea;5,12766513035790;5,28994332331368;5,94652321895557;4,376333;4,06367255571161;2,558708570533166;11,5462;11,064200;NA;NA;4,65571454961871;4,65571454961871;1,8129133566428557;15,17546164508896;33,7325691458043;3,31475177371504;4,13360986231271;2,84280119297585;4,94896526395678;50,9036923734437
Homo_sapiens;Human;Human_51061;Human;Ape;Hominoidea;5,13097990383103;5,27077495548467;5,92642721325299;4,318564;4,07001758070075;2,648360010980932;10,8380;10,457600;NA;NA;4,62523011244936;4,62523011244936;1,8129133566428557;16,01594949327131;31,2068697716733;3,31806654718817;4,11351385661013;2,81231675580650;4,96852497501868;45,3633519336838
Homo_sapiens;Human;Human_51062;Human;Ape;Hominoidea;5,13884877612646;5,24533226563142;5,91900483170637;4,119504;4,03127833012978;2,511883360978874;12,1042;10,318100;4,57814619507236;NA;NA;4,57814619507236;1,8129133566428557;16,58990673125587;27,4977664465799;3,32593541948361;4,10609147506351;2,76523283842950;4,99920016207654;37,9267852849243
Homo_sapiens;Human;Human_51063;Human;Ape;Hominoidea;5,14713195596187;5,34151591620167;6,01897483619413;4,409424;4,13241538981817;2,646403726223070;11,0688;10,650200;NA;NA;4,62058365787334;4,62058365787334;1,8129133566428557;13,43250836726074;29,7475841623671;3,33421859931902;4,20606147955128;2,80767030123048;4,99379321929932;42,3438593643806
Homo_sapiens;Human;Human_51114;Human;Ape;Hominoidea;5,20252101052072;5,37348086535813;6,08019409643340;4,320500;4,16281539054553;2,705863712283919;11,1675;10,659200;NA;NA;4,66640564849013;4,66640564849013;1,8129133566428557;13,25338805279132;29,0994404436303;3,38960765387787;4,26728073979055;2,85349229184728;5,05317067322544;41,0426104190260
Homo_sapiens;Human;Human_51116;Human;Ape;Hominoidea;5,20516916409112;5,37280784500790;6,05468155393890;4,486104;4,15878957863775;2,660865478003869;10,9101;10,913800;4,68366830153300;NA;NA;4,68366830153300;1,8129133566428557;14,14124381394425;30,0953319159283;3,39225580744826;4,24176819729604;2,87075494489014;5,04967534206086;43,0519631102945
Homo_sapiens;Human;Human_51118;Human;Ape;Hominoidea;5,22127336273209;5,28423564533591;5,96451310096431;4,201549;4,08908082119285;2,597695185925512;11,1025;10,121800;4,72805332491978;NA;NA;4,72805332491978;1,8129133566428557;18,06176809236573;32,1203273133629;3,40836000608923;4,15159974432146;2,91513996827692;5,05301310223026;47,3195082446032
Homo_sapiens;Human;Human_51152;Human;Ape;Hominoidea;5,15841677551284;5,37181349221304;6,05158028479841;4,497203;4,16269013539187;2,653212513775344;10,7713;10,799800;4,61524493402638;NA;4,57328943860420;4,61524493402638;1,8129133566428557;12,78899715380477;28,6304489716563;3,34550341886999;4,23866692815555;2,80233157738352;5,01192974021812;40,1157756481977
Homo_sapiens;Human;Human_51153;Human;Ape;Hominoidea;5,20490913832379;5,35465126821961;6,04702458907764;4,353288;4,13926239023574;2,656098202012832;11,3935;10,723800;4,67954599411559;NA;NA;4,67954599411559;1,8129133566428557;14,38416145804180;29,8288737358928;3,39199578168093;4,23411123243478;2,86663263747273;5,05106758544348;42,5087572680880
Pan_paniscus;Pygmy chimpanzee;Bonobo_brian;Bonobo;Ape;Hominoidea;4,68492053465348;4,78293725116029;5,38566991077078;3,221117;3,65964043732108;2,049218022670181;11,8912;7,337420;3,82131697059110;NA;NA;3,82131697059110;1,5921767573958667;19,91822453899218;13,6897789605962;3,09274377725761;3,79349315337492;2,22914021319523;4,62098276348767;15,8611330103607
Hylobates_lar;Common gibbon;Gibbon_buddy;Gibbon;Ape;Hominoidea;3,93858429556260;4,31324220899887;4,78308462701674;2,754451;3,25271795628117;1,785329835010767;12,1827;5,404060;NA;NA;NA;NA;0,7478000908643688;14,30538889030429;NA;3,19078420469823;4,03528453615237;NA;NA;NA
